Date,Close,市值(元),流通市值(元),自由流通市值(元),pe,PE-TTM 分位点,PE-TTM 80%分位点值,PE-TTM 50%分位点值,PE-TTM 20%分位点值
2017-09-29,5151.3628,=1341591157111.8999,=1266120845544,=529767793518.6000,38.1091,=0.9272,=34.9016,=31.4296,=29.1328
2017-10-09,5184.6654,=1358693865698.3999,=1283014046925,=536587626448.4500,38.4213,=0.9455,=34.9053,=31.4319,=29.1328
2017-10-10,5268.9913,=1385803513775.5000,=1308505106035,=546855517240.1301,39.0202,=0.9682,=34.9111,=31.4347,=29.1328
2017-10-11,5433.0921,=1418803811274.2000,=1338180158317,=559715836106.0100,40.302,=0.9940,=34.9165,=31.4375,=29.1328
2017-10-12,5388.157,=1410172198710.8000,=1330654585190,=556401337034.3099,39.8948,=0.9879,=34.9165,=31.4460,=29.1344
2017-10-13,5393.5684,=1426187655304.8999,=1346618256164,=562547902363.7600,39.9163,=0.9895,=34.9213,=31.4546,=29.1344
2017-10-16,5272.4094,=1412474574604.1001,=1334779805517,=556513325226.9701,38.8923,=0.9624,=34.9328,=31.4630,=29.1344
2017-10-17,5271.9189,=1409646723613.8999,=1332011389192,=555472734524.1300,38.8823,=0.9595,=34.9757,=31.4715,=29.1344
2017-10-18,5371.525,=1432314610459.6001,=1352657766504,=563964037629.3000,39.2964,=0.9745,=34.9769,=31.4778,=29.1344
2017-10-19,5502.4736,=1479363768578.8999,=1397400675593,=581931722360.4100,40.0847,=0.9910,=34.9769,=31.4842,=29.1838
2017-10-20,5413.2475,=1456920303519,=1376609995690,=573360832126.9299,39.5078,=0.9821,=34.9771,=31.4843,=29.1838
2017-10-23,5457.2597,=1461889079420,=1380640871062,=575401119189.1201,39.8342,=0.9821,=34.9786,=31.4844,=29.1838
2017-10-24,5481.0408,=1461008332500.5000,=1379627117967,=575309386667.5200,39.7239,=0.9806,=34.9999,=31.4864,=29.1838
2017-10-25,5422.1173,=1450095238380.0002,=1369743494994,=570914316427.7201,39.7908,=0.9807,=35.0072,=31.4883,=29.1838
2017-10-26,5545.0598,=1512554771227.6001,=1431666556120,=595202598919.2799,39.664,=0.9777,=35.0072,=31.4888,=29.1844
2017-10-27,5708.7775,=1586905056977.2002,=1505520077163,=624448907031.9999,39.7864,=0.9792,=35.0387,=31.4893,=29.1844
2017-10-30,5656.3177,=1544101501748.3000,=1464570591168,=610693206374.0001,38.257,=0.9156,=35.1224,=31.4918,=29.1844
2017-10-31,5647.5355,=1535083157452.3000,=1456540088573,=607740967797.5699,38.3849,=0.9216,=35.2168,=31.4944,=29.1844
2017-11-01,5694.2707,=1548560262408.8999,=1469233020439,=612917553287.8201,38.4588,=0.9276,=35.2636,=31.4959,=29.1844
2017-11-02,5750.6876,=1560255508489.0002,=1480811181458,=618161154631.8500,38.5292,=0.9307,=35.2636,=31.4973,=29.2258
2017-11-03,5787.2972,=1578533172272.2002,=1499002870666,=625502183157.1799,38.7497,=0.9426,=35.2882,=31.5061,=29.2258
2017-11-06,5987.5255,=1622468160076.8999,=1539518599444,=643132355512,40.0657,=0.9897,=35.3126,=31.5149,=29.2258
2017-11-07,5945.0635,=1606683433007.8000,=1524742886888,=637193958961.5900,39.8209,=0.9794,=35.3304,=31.5151,=29.2258
2017-11-08,5918.3033,=1609080363005.5000,=1527876170024,=638135649268.9000,39.3883,=0.9663,=35.3349,=31.5153,=29.2258
2017-11-09,5953.6002,=1614180250262.8000,=1532831092532,=640526932866.2501,39.3485,=0.9634,=35.3349,=31.5177,=29.2395
2017-11-10,6130.2492,=1674139453821.8000,=1591057467488,=664427581686.6599,40.3674,=0.9942,=35.3857,=31.5202,=29.2395
2017-11-13,6097.416,=1679833242105.5000,=1597656866249,=666575693850.9299,39.9576,=0.9854,=35.3913,=31.5209,=29.2395
2017-11-14,5937.3,=1643334297854.8000,=1563723862132,=651973199168.5400,38.9463,=0.9431,=35.4080,=31.5216,=29.2395
2017-11-15,6068.9977,=1675076765003.2002,=1594032839013,=665037898164.3800,39.5803,=0.9694,=35.4663,=31.5311,=29.2395
2017-11-16,6246.0719,=1733793539291.5000,=1650678601253,=688308233222.9801,40.7027,=0.9985,=35.4663,=31.5407,=29.2596
2017-11-17,6055.9829,=1678289080534.8000,=1597593292356,=666303077719.2499,39.0972,=0.9448,=35.5335,=31.5435,=29.2596
2017-11-20,5962.7142,=1649826885904.3999,=1570053031880,=654990298498.4900,38.6186,=0.9188,=35.5769,=31.5462,=29.2596
2017-11-21,6092.1242,=1669796559773.2000,=1587094813270,=662567317260.6000,39.3641,=0.9580,=35.5917,=31.5476,=29.2596
2017-11-22,5877.5888,=1608793159874.6001,=1529137143946,=638423452975.9301,38.1768,=0.8887,=35.5965,=31.5489,=29.2596
2017-11-23,5579.1277,=1545389122387.6001,=1468948914459,=612350325932.4701,36.4881,=0.8254,=35.5965,=31.5569,=29.2654
2017-11-24,5577.3184,=1543173971109.5000,=1466720457049,=611775256692.0199,36.2933,=0.8213,=35.6090,=31.5648,=29.2654
2017-11-27,5499.3883,=1520049195190.5000,=1444948800810,=602968936331.9398,35.8086,=0.8058,=35.6190,=31.5664,=29.2654
2017-11-28,5590.4099,=1561815000398.3000,=1486244192481,=619413109741.1000,36.3663,=0.8233,=35.6693,=31.5681,=29.2654
2017-11-29,5470.4516,=1528553276673.7000,=1454587559851,=606338903259.0200,35.8495,=0.8063,=35.7840,=31.5774,=29.2654
2017-11-30,5402.7027,=1511591544970.1001,=1438133560546,=599412373209.3199,35.541,=0.7908,=35.6693,=31.5867,=29.2672
2017-12-01,5409.23,=1503309018601.7000,=1429463805137,=596064643046.2201,35.6509,=0.7983,=35.6693,=31.5919,=29.2672
2017-12-04,5597.0579,=1548508462395.8999,=1472911638003,=614393819797.2699,36.4523,=0.8257,=35.7840,=31.5970,=29.2672
2017-12-05,5576.847,=1542682000817.5000,=1467313885005,=612122694695.3900,35.9577,=0.8103,=35.8073,=31.6045,=29.2672
2017-12-06,5545.7522,=1529660533545.6001,=1454711429572,=607213586186.8301,35.8545,=0.8048,=35.8086,=31.6119,=29.2672
2017-12-07,5440.5864,=1501047710670.1001,=1427224327532,=595886504951.2400,35.4504,=0.7824,=35.8073,=31.6171,=29.2800
2017-12-08,5552.6258,=1531121909824.2000,=1455861517044,=607874287280.0200,36.0779,=0.8139,=35.8086,=31.6223,=29.2800
2017-12-11,5752.0304,=1583773207544,=1506745993782,=629375784258.4301,36.35,=0.8227,=35.8294,=31.6261,=29.2800
2017-12-12,5736.6714,=1583663838619.1001,=1506540211471,=628981264344.8002,36.3157,=0.8215,=35.8495,=31.6300,=29.2800
2017-12-13,5895.218,=1627687636191.7000,=1548763176542,=646252888438.6200,37.092,=0.8458,=35.8545,=31.6307,=29.2800
2017-12-14,5881.4288,=1623398390183.8000,=1544960802056,=644642878349.7699,36.9289,=0.8432,=35.8545,=31.6315,=29.2922
2017-12-15,5891.52,=1597959086277.8999,=1520524588727,=634508226414.0901,36.6371,=0.8322,=35.8979,=31.6391,=29.2922
2017-12-18,5928.98,=1634734374844.2002,=1556963921062,=649637531145.5601,37.0285,=0.8437,=35.9177,=31.6467,=29.2922
2017-12-19,5988.88,=1646785294819,=1567664604248,=654676969134.2800,37.4885,=0.8579,=35.9502,=31.6619,=29.2922
2017-12-20,6114.47,=1690892516956.3000,=1610255181518,=671946200209.5402,38.065,=0.8834,=35.9577,=31.6772,=29.2922
2017-12-21,6105.78,=1689276907739.3999,=1608323679803,=671031790317.9399,37.9618,=0.8780,=35.9577,=31.6777,=29.3031
2017-12-22,5992.58,=1673765581941.7002,=1594389022043,=664375147209.7400,37.3813,=0.8515,=35.9646,=31.6782,=29.3031
2017-12-25,5990.08,=1680868889969.9998,=1601774077567,=666802941630.9000,37.2722,=0.8490,=35.9803,=31.6839,=29.3031
2017-12-26,5934.1,=1661195584333,=1582971570782,=659425525212.6700,37.218,=0.8422,=36.0779,=31.6895,=29.3031
2017-12-27,5815.99,=1624498762138.7000,=1547884961891,=644970985400.9099,36.6344,=0.8229,=36.1455,=31.6944,=29.3031
2017-12-28,6068.44,=1722587418558.3000,=1643550234055,=683251379078.8501,37.6886,=0.8663,=36.1455,=31.6992,=29.4023
2017-12-29,5993.47,=1686171905017.3000,=1608166066630,=669409126092.0400,37.4084,=0.8512,=36.1502,=31.7050,=29.4023
2018-01-02,6008.65,=1697863819633.8000,=1619590131136,=673703006339.3799,37.5179,=0.8569,=36.1568,=31.7107,=29.4023
2018-01-03,6029.97,=1714322767449.1001,=1636039917848,=679924667183.3198,37.5795,=0.8613,=36.1581,=31.7240,=29.4023
2018-01-04,6208.84,=1766113844007.3999,=1685602593533,=700134630532.5100,38.3901,=0.9058,=36.2933,=31.7373,=29.4023
2018-01-05,6188.79,=1766131408160.8999,=1685723678628,=699712561120.6102,38.1726,=0.8893,=36.2933,=31.7485,=29.4150
2018-01-08,6218.31,=1786197993308.3999,=1704813537927,=706890448999.6499,38.4098,=0.9088,=36.2954,=31.7597,=29.4150
2018-01-09,6416.71,=1854798731986.3999,=1770883801308,=733760862763.3401,39.3958,=0.9628,=36.3157,=31.7654,=29.4150
2018-01-10,6546.95,=1883755656118,=1799969708845,=745294317656.0201,39.7466,=0.9725,=36.3500,=31.7711,=29.4150
2018-01-11,6464.98,=1858610414787.2000,=1776133415266,=735532520596.1199,39.353,=0.9560,=36.3663,=31.7747,=29.4150
2018-01-12,6569.82,=1894461700025.1997,=1811330067615,=750021947355.9198,39.8627,=0.9794,=36.3663,=31.7783,=29.4278
2018-01-15,6611.03,=1894610057063.3000,=1812115681233,=750688618277.3199,39.8859,=0.9794,=36.4378,=31.7871,=29.4278
2018-01-16,6679.2,=1885065735793.3000,=1800881587193,=747338403345.3101,41.015,=1,=36.4523,=31.7958,=29.4278
2018-01-17,6448.02,=1817271496863.1997,=1735645441865,=720245307073.7302,40.1053,=0.9877,=36.4881,=31.7962,=29.4278
2018-01-18,6552.5,=1834573283825.5000,=1751254221677,=726890236989.1400,41.1045,=1,=36.5486,=31.7966,=29.4278
2018-01-19,6451.01,=1819533495955.9995,=1737794296228,=720442813761.2001,40.4381,=0.9905,=36.5486,=31.8029,=29.4652
2018-01-22,6688.76,=1886017525538.5000,=1801730571461,=747495098960.9299,41.5777,=1,=36.5892,=31.8092,=29.4652
2018-01-23,6683.62,=1885189565748.6001,=1800881121449,=746898090462.5300,41.3758,=0.9986,=36.6107,=31.8104,=29.4652
2018-01-24,6566.27,=1854641554537,=1771587249244,=734590035230.1200,40.8145,=0.9946,=36.6182,=31.8116,=29.4652
2018-01-25,6506.18,=1849221754637.3999,=1766898459242,=731997946972.1600,40.5564,=0.9864,=36.6344,=31.8130,=29.4652
2018-01-26,6546.17,=1865019413663.3000,=1782656159991,=738256334113.4800,40.6542,=0.9892,=36.6344,=31.8145,=29.4989
2018-01-29,6245.36,=1774158439653.3999,=1695129460103,=701662359187.3099,38.8898,=0.9202,=36.6371,=31.8159,=29.4989
2018-01-30,6197.77,=1772437273890.7000,=1694153528185,=700776944611.6899,38.7931,=0.9135,=36.6430,=31.8174,=29.4989
2018-01-31,6305.16,=1819710940210.5000,=1740344497624,=719095547011.4800,38.912,=0.9217,=36.6597,=31.8316,=29.4989
2018-02-01,6137.97,=1792205552692.7998,=1714809990160,=707192821097.6000,37.4125,=0.8261,=36.6641,=31.8458,=29.4989
2018-02-02,6081.17,=1764370991375.8999,=1687984093907,=696533017899.4299,37.0547,=0.8089,=36.6641,=31.8477,=29.5033
2018-02-05,5766.17,=1689853664885.5002,=1616851363452,=666942581622.3801,35.4736,=0.7419,=36.6641,=31.8496,=29.5033
2018-02-06,5684.84,=1665766576032.2000,=1593081736292,=657699866961.5400,34.7946,=0.6993,=36.6641,=31.8543,=29.5033
2018-02-07,5472.78,=1599571231748.5996,=1528305617316,=630848831509.4799,33.8711,=0.6461,=36.6641,=31.8591,=29.5033
2018-02-08,5618.79,=1641149952756.1001,=1567570768428,=646773015859.1097,34.6685,=0.6934,=36.6641,=31.8609,=29.5033
2018-02-09,5522.52,=1608665709516.3999,=1536301473743,=633883629615.3700,33.8662,=0.6444,=36.6597,=31.8627,=29.5193
2018-02-12,5717.68,=1654665201011.6997,=1580663155619,=652599547796.9302,34.8808,=0.7063,=36.6597,=31.8647,=29.5193
2018-02-13,5721.58,=1672135512795.3999,=1598893540280,=659332764986.6201,34.931,=0.7160,=36.6597,=31.8667,=29.5193
2018-02-14,5797.47,=1691729939058.7000,=1617760065219,=667349528854.9402,35.3414,=0.7364,=36.6597,=31.8913,=29.5193
2018-02-22,6008.49,=1753614338439,=1677134141788,=691916333238.0001,36.1963,=0.7793,=36.6597,=31.9159,=29.5193
2018-02-23,5980.03,=1748552993851.3003,=1672629727702,=690003028884.1003,36.0189,=0.7716,=36.6430,=31.9191,=29.5354
2018-02-26,5958.38,=1742736370134.3999,=1666906564896,=687854854582.4399,36.3333,=0.7838,=36.6430,=31.9224,=29.5354
2018-02-27,5874.24,=1719943493088.1001,=1644959742288,=678707589605.4401,35.8524,=0.7603,=36.6430,=31.9245,=29.5354
2018-02-28,5693.08,=1676204395500.8000,=1604268283619,=661932184147.5300,35.1527,=0.7235,=36.6430,=31.9267,=29.5354
2018-03-01,5779.37,=1706351927024.8000,=1633285422518,=673278556033.0798,35.5605,=0.7437,=36.6430,=31.9277,=29.5354
2018-03-02,5726.77,=1691718030758.2000,=1619321349360,=667365942235.4600,35.2326,=0.7243,=36.6371,=31.9286,=29.5545
2018-03-05,5618.21,=1656846489736,=1585244312408,=653652784371.2601,34.9445,=0.7101,=36.6371,=31.9389,=29.5545
2018-03-06,5658.71,=1660268885525,=1588582844347,=655692630405.4301,35.5331,=0.7408,=36.6371,=31.9493,=29.5545
2018-03-07,5657.03,=1649817508214.7000,=1578901030902,=652045269981.8098,35.5241,=0.7398,=36.6371,=31.9568,=29.5545
2018-03-08,5794.24,=1689790815223,=1616896243944,=668178578176.0300,36.1235,=0.7743,=36.6371,=31.9644,=29.5545
2018-03-09,5838.35,=1701904679561.2000,=1628526597711,=672801729972.9801,36.2602,=0.7811,=36.6344,=31.9646,=29.5812
2018-03-12,5789.69,=1687565626113.9998,=1614866410677,=667356887355.3701,35.861,=0.7618,=36.6344,=31.9648,=29.5812
2018-03-13,5693.34,=1655512579777.1001,=1584399022574,=655038204027.9900,35.3921,=0.7307,=36.6344,=31.9729,=29.5812
2018-03-14,5781.1,=1686302785968.6001,=1614465382446,=667195391851.1998,35.6208,=0.7493,=36.6344,=31.9810,=29.5812
2018-03-15,5915.46,=1730012833796.2000,=1656875121411,=684488648868.7601,36.2874,=0.7823,=36.6344,=31.9834,=29.5812
2018-03-16,5852.69,=1711902857542.1001,=1639644989037,=677380527826.5200,35.8965,=0.7617,=36.6182,=31.9859,=29.5879
2018-03-19,5885.97,=1732750062040.1001,=1660610478629,=685486882962.2500,36.0017,=0.7698,=36.6182,=31.9927,=29.5879
2018-03-20,5811.44,=1713096515450.8000,=1641435064343,=677311453681.0402,35.5351,=0.7364,=36.6182,=31.9995,=29.5879
2018-03-21,5787.79,=1701956881380.8000,=1629748043865,=672791778061.1901,35.3807,=0.7224,=36.6182,=31.9999,=29.5879
2018-03-22,5632.81,=1660801364299,=1590382045662,=656008042714.4601,34.6593,=0.6697,=36.6182,=32.0002,=29.5879
2018-03-23,5479.88,=1623909209636.6001,=1555987740666,=641422388300.8699,33.3573,=0.5951,=36.6107,=32.0054,=29.6014
2018-03-26,5474.26,=1620894364186.8999,=1553194971408,=640269171791.2100,33.5054,=0.6034,=36.6107,=32.0105,=29.6014
2018-03-27,5457.04,=1617426408642.7002,=1549430376030,=638578863460.7500,33.5272,=0.6039,=36.6107,=32.0150,=29.6014
2018-03-28,5209.43,=1540983108676.3999,=1475900120267,=608426622281.7001,32.1982,=0.5180,=36.6107,=32.0194,=29.6014
2018-03-29,5415.79,=1582834039040.7998,=1514619541433,=625098054148.0999,33.2774,=0.5920,=36.6107,=32.0240,=29.6014
2018-03-30,5396.46,=1571898894491.7000,=1503641580629,=620713041335.8601,33.2664,=0.5913,=36.5892,=32.0285,=29.6312
2018-04-02,5381.71,=1564354070777.3999,=1495923777779,=618142134429.4299,33.3301,=0.5931,=36.5892,=32.0290,=29.6312
2018-04-03,5426.78,=1568234879314.2000,=1499517839398,=620015267670.7001,33.6314,=0.6128,=36.5892,=32.0295,=29.6312
2018-04-04,5633.33,=1619945519227.7998,=1548837727421,=640386160547.5000,34.6059,=0.6671,=36.5892,=32.0353,=29.6312
2018-04-09,5647.08,=1624644080729.6001,=1553977152411,=642442327390.9200,34.7277,=0.6816,=36.5892,=32.0411,=29.6312
2018-04-10,5698.78,=1644493280218.3000,=1572793105758,=649902736564.9501,34.5337,=0.6616,=36.5486,=32.0497,=29.6411
2018-04-11,5681.03,=1636861277527.1001,=1565725411078,=647472711995.3000,34.3954,=0.6569,=36.5486,=32.0582,=29.6411
2018-04-12,5662.21,=1619439688693.2000,=1548581422629,=640730024823.8000,34.3606,=0.6522,=36.5486,=32.0639,=29.6411
2018-04-13,5578.6,=1598505813902.6001,=1528356056966,=632245896599.8702,33.9808,=0.6336,=36.5486,=32.0696,=29.6411
2018-04-16,5608.09,=1595474630551.2000,=1524742432111,=631494266307.2300,34.0803,=0.6379,=36.5486,=32.0702,=29.6411
2018-04-17,5499.53,=1561991575956.3999,=1492835127726,=618544984636.5299,33.6073,=0.6066,=36.4881,=32.0707,=29.6667
2018-04-18,5457.62,=1545322050934.3999,=1475960309384,=611708893790.4299,33.4376,=0.5944,=36.4881,=32.0763,=29.6667
2018-04-19,5620.52,=1600977859157.8000,=1530334925952,=634055119110.0699,34.1761,=0.6443,=36.4881,=32.0820,=29.6667
2018-04-20,5580.79,=1592075584096.3999,=1515114189775,=627741536556.8500,33.8238,=0.6207,=36.4881,=32.0908,=29.6667
2018-04-23,5512.68,=1589360948822.7998,=1513348151539,=626270809870.4202,33.002,=0.5669,=36.4881,=32.0996,=29.6667
2018-04-24,5697.56,=1636702963898.3999,=1558225368612,=644918184056.6499,33.4369,=0.5927,=36.4523,=32.1103,=29.6721
2018-04-25,5691.26,=1636810679029.2000,=1558262329465,=644799649070.2700,33.538,=0.6008,=36.4523,=32.1209,=29.6721
2018-04-26,5517.1,=1594533281311,=1517887682183,=627546225189.0701,32.2138,=0.5107,=36.4523,=32.1241,=29.6721
2018-04-27,5516.2,=1575009335471.2002,=1496717860987,=620206056479.1201,31.3612,=0.3957,=36.4523,=32.1209,=29.6721
2018-05-02,5639.65,=1604731367292.2002,=1524431233094,=632598295706.6300,29.6989,=0.2045,=36.4523,=32.1103,=29.6721
2018-05-03,5799.24,=1635714269282.5000,=1552061414201,=644884203257.4200,30.4413,=0.2531,=36.4378,=32.0996,=29.6784
2018-05-04,5821.35,=1628232630570.7000,=1543527455513,=641908259224.6199,30.7271,=0.2929,=36.4378,=32.0908,=29.6784
2018-05-07,6160.0,=1715615866567.1001,=1626262838243,=676654067037.2400,32.6597,=0.5413,=36.4378,=32.0996,=29.6784
2018-05-08,6217.97,=1733182605825.2002,=1643595208434,=683839661823.0400,32.86,=0.5605,=36.4378,=32.1103,=29.6784
2018-05-09,6227.46,=1727188046430.7002,=1637586052126,=681550269995.1202,33.0069,=0.5711,=36.4378,=32.1209,=29.6784
2018-05-10,6325.66,=1755961590423.2000,=1664884366334,=692913592808.6699,33.6092,=0.6115,=36.3663,=32.1241,=29.6860
2018-05-11,6254.64,=1750010964193.5000,=1660193082149,=690241586812.0399,33.0557,=0.5759,=36.3663,=32.1272,=29.6860
2018-05-14,6400.78,=1797129209952.3000,=1705737671900,=708812548034.0099,33.696,=0.6161,=36.3663,=32.1462,=29.6860
2018-05-15,6434.23,=1804613315330.6001,=1712626233624,=711832366089.9099,33.9539,=0.6377,=36.3663,=32.1651,=29.6860
2018-05-16,6425.33,=1792851880618.8000,=1700666902351,=707388272558.5100,34.0586,=0.6444,=36.3663,=32.1682,=29.6860
2018-05-17,6287.27,=1763775763441.3999,=1673182389028,=695663893149.1901,33.3182,=0.5842,=36.3500,=32.1712,=29.6978
2018-05-18,6338.26,=1782944131676.1001,=1692031990691,=703362104446.7899,33.5593,=0.6032,=36.3500,=32.1805,=29.6978
2018-05-21,6325.03,=1774895055806.2002,=1683853811015,=700327302802.7501,33.4787,=0.5951,=36.3500,=32.1898,=29.6978
2018-05-22,6369.43,=1786131644211.1001,=1694824962825,=704947117323.5100,33.7011,=0.6165,=36.3500,=32.1940,=29.6978
2018-05-23,6236.02,=1749897344383.8999,=1660564151015,=690542052826.1401,33.0099,=0.5653,=36.3500,=32.1982,=29.6978
2018-05-24,6161.07,=1725973545496.3999,=1637128981904,=680834924031.2001,32.7633,=0.5437,=36.3333,=32.2004,=29.6989
2018-05-25,6232.55,=1738038520350.3999,=1648153082579,=685552681414.3000,33.1788,=0.5762,=36.3333,=32.2026,=29.6989
2018-05-28,6550.3,=1811669379513.3999,=1727206903631,=714459802013.6201,35.1146,=0.7239,=36.3333,=32.2046,=29.6989
2018-05-29,6434.65,=1788062799903.6001,=1703977521922,=704233970888,34.3815,=0.6679,=36.3333,=32.2066,=29.6989
2018-05-30,6525.56,=1794646391666.5002,=1708359280115,=707011760577.0199,35.1249,=0.7258,=36.3333,=32.2100,=29.6989
2018-05-31,6729.96,=1853554596775,=1765442969005,=730099251023.3801,36.4111,=0.8032,=36.3333,=32.2133,=29.7850
2018-06-01,6590.65,=1828408775162.7000,=1742683733702,=720191679030.9502,35.6863,=0.7631,=36.3333,=32.2136,=29.7850
2018-06-04,6810.59,=1901407470373.8999,=1813636229099,=749253398922.6500,36.6126,=0.8110,=36.3500,=32.2138,=29.7850
2018-06-05,6906.49,=1922100985093,=1833487356213,=757432875808.7305,37.7119,=0.8587,=36.3663,=32.2194,=29.7850
2018-06-06,6905.83,=1918628569946.6001,=1829288761292,=755952830334.6328,37.8004,=0.8613,=36.4111,=32.2250,=29.7850
2018-06-07,6876.99,=1906243012085.8999,=1817444568961,=751309986420.0929,37.7113,=0.8566,=36.4111,=32.2326,=29.8194
2018-06-08,6801.04,=1891650549224.3000,=1804684877202,=745609947525.2050,37.2574,=0.8337,=36.4378,=32.2403,=29.8194
2018-06-11,6779.13,=1890100816744.8000,=1803893784669,=745722125607.3885,36.755,=0.8158,=36.4523,=32.2668,=29.8194
2018-06-12,7087.26,=1964784212086.5000,=1873812592918,=774993975539.5844,38.3918,=0.8971,=36.4881,=32.2934,=29.8194
2018-06-13,7015.52,=1944171252338.3000,=1854288510055,=766968541193.2041,37.9814,=0.8694,=36.5486,=32.2991,=29.8194
2018-06-14,6890.47,=1920206571068.2000,=1832532487133,=757661333232.1702,37.3469,=0.8333,=36.5486,=32.3047,=29.8604
2018-06-15,6837.57,=1897653376355.3000,=1809754142263,=748596846009.0013,37.0441,=0.8191,=36.5892,=32.3228,=29.8604
2018-06-19,6507.81,=1811193812456.3999,=1727774562511,=714424051404.3926,34.7068,=0.6807,=36.5892,=32.3409,=29.8604
2018-06-20,6766.54,=1877776195343,=1790911311324,=740544911590.8800,36.2141,=0.7834,=36.5892,=32.3498,=29.8604
2018-06-21,6667.63,=1859060807011.1001,=1772745378109,=732529053107.7848,35.678,=0.7524,=36.5892,=32.3587,=29.8604
2018-06-22,6670.22,=1863061931591.6001,=1777400668606,=734341392151.1345,35.9943,=0.7719,=36.5486,=32.3628,=29.8796
2018-06-25,6782.34,=1881251474875.6997,=1793698836430,=741476116373.5938,36.8508,=0.8129,=36.5892,=32.3668,=29.8796
2018-06-26,6748.28,=1860256380904.8000,=1773819962271,=734054425386.1705,36.7694,=0.8120,=36.6107,=32.3824,=29.8796
2018-06-27,6451.62,=1774020196034.8999,=1692066081690,=700130692080.5944,35.1323,=0.7117,=36.6107,=32.3979,=29.8796
2018-06-28,6252.1,=1731782544864.7000,=1652148871993,=682894090657.3380,34.0743,=0.6308,=36.6107,=32.4026,=29.8796
2018-06-29,6437.44,=1783128952988.2002,=1719650966695,=703079879706.0548,35.0645,=0.7076,=36.5892,=32.4073,=29.9075
2018-07-02,6377.95,=1753640275072.3999,=1689878685546,=690565831180.5149,34.9147,=0.6925,=36.5892,=32.4169,=29.9075
2018-07-03,6159.57,=1701345855342.1001,=1640245774375,=670232997673.7554,33.9022,=0.6167,=36.5892,=32.4265,=29.9075
2018-07-04,6103.52,=1687490387714.8999,=1626440421665,=664268643959.6532,33.5759,=0.5886,=36.5892,=32.4502,=29.9075
2018-07-05,6075.39,=1697277081958.6001,=1636443746931,=667916217143.8878,33.2379,=0.5618,=36.5892,=32.4739,=29.9075
2018-07-06,6088.04,=1712220405993.8000,=1650867396721,=673470993200.1149,33.0693,=0.5540,=36.5486,=32.4781,=29.9314
2018-07-09,6288.12,=1758168966427,=1694884441067,=691848565374.0948,34.1672,=0.6374,=36.5486,=32.4824,=29.9314
2018-07-10,6292.09,=1755764117711.1001,=1692703405328,=691144997868.4327,34.1796,=0.6391,=36.5486,=32.4831,=29.9314
2018-07-11,6205.07,=1733091241714,=1671296636248,=682575319057.4790,33.7467,=0.6040,=36.5486,=32.4839,=29.9314
2018-07-12,6394.2,=1779852249281.3999,=1716367212870,=701246579066.8477,34.8271,=0.6848,=36.5486,=32.4840,=29.9314
2018-07-13,6580.32,=1819354036837.2000,=1753512133253,=716345567100.3090,36.0378,=0.7759,=36.4881,=32.4841,=29.9371
2018-07-16,6566.17,=1826558267511.3000,=1760676928383,=718694514644.3315,35.925,=0.7668,=36.4881,=32.5109,=29.9371
2018-07-17,6464.07,=1798012483543.7000,=1732863033503,=707284251687.8198,35.3086,=0.7200,=36.4881,=32.5377,=29.9371
2018-07-18,6364.32,=1777543120530.6001,=1713638175262,=699211962580.2119,34.6867,=0.6722,=36.4881,=32.5397,=29.9371
2018-07-19,6316.35,=1775871257127,=1712481567430,=698401605283.9545,34.3647,=0.6479,=36.4881,=32.5417,=29.9371
2018-07-20,6319.88,=1777175898293.2000,=1713474531608,=698804171416.0621,34.3492,=0.6413,=36.4523,=32.5462,=29.9564
2018-07-23,6198.52,=1748853796138.2998,=1686419049303,=687704453443.0078,33.7318,=0.5972,=36.4523,=32.5507,=29.9564
2018-07-24,6439.91,=1799868254391.8999,=1734940073587,=707975362338.9611,35.3629,=0.7263,=36.4523,=32.5626,=29.9564
2018-07-25,6401.09,=1793828501700.1001,=1729129720764,=705627800900.8870,34.8075,=0.6822,=36.4523,=32.5746,=29.9564
2018-07-26,6302.97,=1769763335406.2998,=1706313281580,=696201061111.2932,34.2754,=0.6371,=36.4523,=32.5794,=29.9564
2018-07-27,6375.19,=1782193341054.1001,=1717656977144,=701218933115.8984,34.6949,=0.6737,=36.4378,=32.5843,=29.9596
2018-07-30,6248.9,=1741515309728.8999,=1678047321420,=685329767198.6412,33.9254,=0.6123,=36.4378,=32.6019,=29.9596
2018-07-31,6282.98,=1748534367007.8000,=1686001230159,=688922079731.5762,34.2126,=0.6326,=36.4378,=32.6195,=29.9596
2018-08-01,6141.43,=1713319675644.8003,=1652285193803,=674804440190.1599,33.1607,=0.5459,=36.4378,=32.6243,=29.9596
2018-08-02,5899.58,=1655730308296.8999,=1597529321703,=652604524297.5399,31.7056,=0.4223,=36.4378,=32.6195,=29.9596
2018-08-03,5696.53,=1609034225641.3999,=1552271852242,=633658813896.1600,30.5899,=0.2480,=36.4111,=32.6019,=29.9611
2018-08-06,5565.43,=1578757756544.8999,=1523427242530,=621668472794.4100,29.8286,=0.1921,=36.4111,=32.5843,=29.9596
2018-08-07,5718.39,=1621185565454.3000,=1564332793980,=638398670464.0200,30.4892,=0.2405,=36.4111,=32.5794,=29.9596
2018-08-08,5531.24,=1581757159034.7000,=1526848242134,=622836479285.3800,29.2467,=0.1594,=36.4111,=32.5746,=29.9564
