日期,收盘点位,全收益收盘点位(元),市值(元),流通市值(元),自由流通市值(元),PE-TTM正数等权,PE-TTM 分位点,PE-TTM 80%分位点值,PE-TTM 50%分位点值,PE-TTM 20%分位点值
2025-11-28,=1869.6700,=2179.4100,=6858809206934.4121,=6160028910534,=3625668273667.2202,=27.5695,=0.6531,=31.8583,=24.5658,=20.5687
2025-11-27,=1851.9000,=2158.7000,=6808697094681.8965,=6120764121427,=3598002825031.0708,=27.3725,=0.6451,=31.8583,=24.5624,=20.5687
2025-11-26,=1850.9500,=2157.5900,=6805272072212.5703,=6118053367421,=3598534413652.3989,=27.2797,=0.6414,=31.8673,=24.5624,=20.5687
2025-11-25,=1850.0100,=2156.4900,=6803957707858.9902,=6118869673660,=3596984203324.8389,=27.2978,=0.6427,=31.8705,=24.5624,=20.5687
2025-11-24,=1826.9900,=2129.6200,=6747677715865.6895,=6071501030560,=3562417809110.3110,=27.1162,=0.6365,=31.8773,=24.5624,=20.5687
2025-11-21,=1827.4600,=2130.1700,=6749052855733.7852,=6072021010791,=3561181131482.6011,=27.1066,=0.6354,=31.9019,=24.5658,=20.5687
2025-11-20,=1922.9500,=2241.4800,=7016855091908.4561,=6304043787001,=3713379021349.4902,=28.1554,=0.6682,=31.9019,=24.5624,=20.5687
2025-11-19,=1954.1400,=2277.8400,=7137682877623.4688,=6414789226421,=3778551160423.9292,=28.4066,=0.6739,=31.9724,=24.5624,=20.5687
2025-11-18,=1947.5200,=2270.1200,=7102950572525.0322,=6384835480835,=3759410149013.1978,=28.3994,=0.6735,=31.9781,=24.5624,=20.5687
2025-11-17,=2003.5200,=2335.3900,=7255426797804.6113,=6518057181523,=3849235207877.2490,=28.9560,=0.6962,=31.9872,=24.5624,=20.5687
2025-11-14,=2011.0100,=2344.1300,=7322135714261.2100,=6584134398362,=3884802751569.0322,=29.2187,=0.7082,=31.9954,=24.5658,=20.5687
2025-11-13,=2039.4800,=2377.3200,=7431785107015.7803,=6680737006822,=3945863224123.6108,=29.5248,=0.7225,=31.9954,=24.5624,=20.5687
2025-11-12,=1969.2500,=2295.4500,=7179619241451.8594,=6456280259457,=3798215898604.2690,=29.0995,=0.7015,=32.0380,=24.5624,=20.5687
2025-11-11,=2018.8600,=2353.2800,=7306989712693.8799,=6562969564491,=3868846491096.9600,=29.5023,=0.7209,=32.0771,=24.5624,=20.5687
2025-11-10,=2022.8200,=2357.8900,=7307295588580.8906,=6567860381850,=3871841294863.7490,=29.4537,=0.7188,=32.1026,=24.5624,=20.5687
2025-11-07,=2038.5400,=2376.2200,=7378263976320.9102,=6631470573254,=3913349024823.0298,=29.5772,=0.7218,=32.1305,=24.5658,=20.5687
2025-11-06,=2009.5900,=2342.4800,=7303102335078.2686,=6565618969186,=3873070455700.6309,=29.3276,=0.7135,=32.1305,=24.5624,=20.5687
2025-11-05,=1984.1400,=2312.8100,=7215373406021.0029,=6487196850975,=3825706539525.4302,=29.0031,=0.6978,=32.1693,=24.5624,=20.5687
2025-11-04,=1926.4000,=2245.1900,=7044334248777.7285,=6342793956864,=3728215424981.0781,=28.4619,=0.6756,=32.1727,=24.5624,=20.5687
2025-11-03,=1968.5200,=2294.2700,=7166434748230.1777,=6451029435221,=3800820011347.4800,=28.7750,=0.6888,=32.1792,=24.5624,=20.5687
2025-10-31,=1941.8400,=2263.1800,=7100761610150.2002,=6396557302943,=3763542217460.8198,=28.5167,=0.6798,=32.2131,=24.5658,=20.5687
2025-10-30,=1963.3600,=2288.1700,=7205529336850.3086,=6489278834088,=3810369248174.6509,=28.1158,=0.6669,=32.2131,=24.5624,=20.5687
2025-10-29,=1958.3000,=2282.2700,=7203926044496.9609,=6493317577603,=3835056458684.1699,=27.6053,=0.6529,=32.2283,=24.5624,=20.5687
2025-10-28,=1858.8500,=2166.3600,=6921014807516.3438,=6245362689445,=3664505976754.7490,=27.2126,=0.6385,=32.2458,=24.5624,=20.5687
2025-10-27,=1866.0600,=2174.6900,=6940064586533.5195,=6261139114455,=3671821354461.1738,=26.9254,=0.6299,=32.2533,=24.5624,=20.5687
2025-10-24,=1853.2700,=2159.7800,=6891716063176.8857,=6221218522031,=3645454158242.2622,=26.9027,=0.6292,=32.2757,=24.5658,=20.5687
2025-10-23,=1823.6400,=2125.2600,=6798273319861.9912,=6140872306167,=3586940256048.8838,=26.7232,=0.6208,=32.2757,=24.5624,=20.5687
2025-10-22,=1807.5900,=2106.4300,=6741328039965.1406,=6089653908141,=3555555315838.0669,=26.4828,=0.6101,=32.3318,=24.5624,=20.5687
2025-10-21,=1829.1500,=2131.5500,=6797482538225.8154,=6140054931391,=3590497347764.3789,=26.6249,=0.6171,=32.3662,=24.5624,=20.5687
2025-10-20,=1807.9100,=2106.8000,=6718415734819.0986,=6069028629114,=3544174213428.7808,=26.4121,=0.6064,=32.3692,=24.5624,=20.5687
2025-10-17,=1797.8500,=2094,=6667215006651.9092,=6023065514034,=3513954214630.0083,=26.5513,=0.6132,=32.3830,=24.5658,=20.5687
2025-10-16,=1877.7000,=2186.9700,=6902307702695.8379,=6227358868444,=3647930734222.9902,=27.3432,=0.6398,=32.3830,=24.5624,=20.5687
2025-10-15,=1865.4900,=2172.7500,=6872088210245.6084,=6201434864547,=3628543201140.1851,=27.4132,=0.6422,=32.4099,=24.5624,=20.5687
2025-10-14,=1830.0900,=2131.5100,=6748787784172.3086,=6093677443097,=3559764455454.1211,=27.1881,=0.6344,=32.4162,=24.5624,=20.5687
2025-10-13,=1853.7300,=2158.9000,=6843372474655.9629,=6180493084084,=3620187735479.2998,=27.4261,=0.6422,=32.4170,=24.5624,=20.5687
2025-10-10,=1855.0100,=2160.3900,=6870891045313.2510,=6205496992557,=3634181227963.5928,=27.4697,=0.6432,=32.4391,=24.5658,=20.5687
2025-10-09,=1944.6600,=2264.7100,=7174107313202.6104,=6475743333955,=3812094200337.8301,=27.8926,=0.6554,=32.4391,=24.5624,=20.5687
2025-09-30,=1901,=2213.8600,=7014162929249.1484,=6330676141938,=3729791540119.6021,=27.1102,=0.6325,=32.5294,=24.5658,=20.5687
2025-09-29,=1873.9900,=2182.1600,=6934713339899.0674,=6260701249753,=3684793830185.7300,=26.8299,=0.6239,=32.5339,=24.5658,=20.5687
2025-09-26,=1823.0400,=2122.8400,=6724370010967.2256,=6073937443016,=3548398781223.9180,=26.2397,=0.5989,=32.5414,=24.5668,=20.5687
2025-09-25,=1835.6300,=2137.4300,=6781683348218.7783,=6126793436693,=3584449509602.2378,=26.0801,=0.5922,=32.5414,=24.5658,=20.5687
2025-09-24,=1810.9600,=2108.6800,=6686697639403.0293,=6041021791705,=3526568124116.7627,=26.0906,=0.5926,=32.5640,=24.5658,=20.5687
2025-09-23,=1755.1000,=2043.6300,=6511806527182.5693,=5887031219690,=3427961789664.1699,=25.5824,=0.5638,=32.5774,=24.5658,=20.5687
2025-09-22,=1744.8900,=2031.7400,=6489325926190.3711,=5870988414512,=3414007987093.1572,=25.4377,=0.5514,=32.5860,=24.5658,=20.5687
2025-09-19,=1749.8200,=2037.4500,=6500165658131.1719,=5883300052398,=3419046407337.6050,=25.4903,=0.5553,=32.6016,=24.5668,=20.5687
2025-09-18,=1755.4200,=2043.9800,=6510683236792.0518,=5891892558908,=3427930953041.5469,=25.5159,=0.5572,=32.6016,=24.5658,=20.5687
2025-09-17,=1782.7900,=2075.8200,=6625486947788.7979,=5997608187215,=3488065240603.8589,=25.9489,=0.5901,=32.6188,=24.5658,=20.5687
2025-09-16,=1755.0900,=2043.2700,=6519660356695.0986,=5902184759626,=3444853995502.1172,=25.7355,=0.5691,=32.6201,=24.5658,=20.5687
2025-09-15,=1754.6600,=2042.7700,=6530753147163.4170,=5913403268196,=3448167061026.5503,=25.8817,=0.5778,=32.6258,=24.5658,=20.5687
2025-09-12,=1730.2000,=2014.2900,=6382290670979.2070,=5780405667821,=3364093896697.2012,=25.7261,=0.5685,=32.6314,=24.5668,=20.5687
2025-09-11,=1740.7500,=2026.5700,=6408490795492.3389,=5801956600034,=3377854101424.1704,=25.8957,=0.5778,=32.6314,=24.5658,=20.5687
2025-09-10,=1705.9900,=1986.1100,=6301387090316.5088,=5706873807429,=3316359431959.6396,=25.4758,=0.5547,=32.6495,=24.5658,=20.5687
2025-09-09,=1729.2400,=2013.1500,=6378168649433.1475,=5774799796708,=3354927276671.0718,=25.7665,=0.5716,=32.6839,=24.5658,=20.5687
2025-09-08,=1750.1800,=2037.5200,=6446607026444.8809,=5835790348176,=3396468876135.7266,=25.9571,=0.5794,=32.6883,=24.5658,=20.5687
2025-09-05,=1735.0200,=2019.8700,=6398101134910.1309,=5773097554966,=3371883121569.1450,=25.6602,=0.5664,=32.7045,=24.5668,=20.5687
2025-09-04,=1625,=1891.7900,=6052370698716.1611,=5467937873458,=3175749806546.4229,=24.6266,=0.5041,=32.7045,=24.5658,=20.5687
2025-09-03,=1617.5200,=1883.0800,=6038395050554.0020,=5453906840662,=3170701360633.1157,=24.5764,=0.5010,=32.7045,=24.5624,=20.5687
2025-09-02,=1588.7400,=1849.5800,=5966231998304.3984,=5390812506520,=3122538046836.2251,=24.4796,=0.4979,=32.7045,=24.5589,=20.5687
2025-09-01,=1597.9600,=1860.3200,=5980254365607.0703,=5399567453451,=3130723347536.1885,=24.5831,=0.5012,=32.7050,=24.5658,=20.5687
2025-08-29,=1588.1800,=1848.9300,=5974648360950.4287,=5395949653526,=3096453243170.6245,=24.5457,=0.4990,=32.7196,=24.5668,=20.5687
2025-08-28,=1550.0400,=1804.5200,=5785530166331.2197,=5218215487649,=2987352648014.5957,=24.2481,=0.4843,=32.7196,=24.5678,=20.5687
2025-08-27,=1529.4200,=1780.5200,=5737074671052.1787,=5176925154891,=2858222490546.4497,=24.5897,=0.5008,=32.7432,=24.5802,=20.5687
2025-08-26,=1557.1300,=1812.7400,=5855102895181.2402,=5234951536692,=2919056078745.2705,=25.0531,=0.5239,=32.7444,=24.5802,=20.5687
2025-08-25,=1562.2100,=1818.6500,=5872778100947.3486,=5252049932187,=2927996199007.8682,=24.8603,=0.5111,=32.7483,=24.5802,=20.5687
2025-08-22,=1527.9200,=1778.7200,=5762280027107.7607,=5152825855976,=2869842056989.0063,=24.3609,=0.4911,=32.7816,=24.5835,=20.5687
2025-08-21,=1504.5300,=1751.5000,=5678423754755.3691,=5079901276817,=2819127904553.2725,=23.8077,=0.4596,=32.7816,=24.5868,=20.5687
2025-08-20,=1508.6300,=1756.2700,=5683849455430.4297,=5082952112719,=2825072533430.0957,=23.8488,=0.4605,=32.8031,=24.5963,=20.5687
2025-08-19,=1499.7300,=1745.2700,=5654761637622.9014,=5056303776111,=2809218395807.9404,=23.6214,=0.4502,=32.8156,=24.6096,=20.5687
2025-08-18,=1504.7000,=1750.2700,=5684396359248.3096,=5082871956086,=2824748143324.0225,=23.6956,=0.4530,=32.8267,=24.6198,=20.5687
2025-08-15,=1491.1900,=1734.5600,=5641563807010.4609,=5045335894464,=2801015434125.1348,=23.5736,=0.4483,=32.8420,=24.6334,=20.5687
2025-08-14,=1458.4200,=1696.1800,=5560405322851.9580,=4974559684045,=2752463276916.6494,=23.1437,=0.4246,=32.8420,=24.6381,=20.5687
2025-08-13,=1470.2100,=1709.8900,=5574764911810.3018,=5024765393096,=2758365322662.8970,=23.3743,=0.4349,=32.8551,=24.6385,=20.5687
2025-08-12,=1455.7300,=1693.0500,=5509038674610.2813,=4964394048724,=2720793199030.1504,=23.2173,=0.4296,=32.8712,=24.6460,=20.5687
2025-08-11,=1458.4400,=1696.2100,=5516947410626.2979,=4973817710911,=2724725679270.7202,=23.2635,=0.4304,=32.8720,=24.6503,=20.5687
2025-08-08,=1434.8200,=1668.7400,=5462864412897.0908,=4929019399665,=2692146280687.4502,=22.9705,=0.4138,=32.9055,=24.6663,=20.5687
2025-08-07,=1427.3100,=1659.1400,=5444138248110.5186,=4918398507701,=2682524721206.5391,=22.7839,=0.4065,=32.9055,=24.6719,=20.5687
2025-08-06,=1435.6400,=1668.8200,=5470136291740.4805,=4941296739341,=2697164274381.7271,=22.9233,=0.4106,=32.9082,=24.6739,=20.5687
2025-08-05,=1431.9000,=1664.4300,=5466356775679.2295,=4939468006608,=2693979386519.2588,=22.8667,=0.4098,=32.9095,=24.6989,=20.5687
2025-08-04,=1423.5900,=1654.7300,=5445261562631.3916,=4921452375414,=2683734837210.9692,=22.7549,=0.4044,=32.9112,=24.7095,=20.5687
2025-08-01,=1424.0200,=1655.2300,=5432722440462.6016,=4911949217341,=2677395192298.8906,=22.6708,=0.3989,=32.9150,=24.7160,=20.5687
2025-07-31,=1415.1700,=1644.9100,=5416613757307.7578,=4899463121467,=2666335590081.0200,=22.3527,=0.3781,=32.9150,=24.7188,=20.5687
2025-07-30,=1457.1200,=1693.6800,=5586989260468.4590,=4957506479949,=2752853589858.6040,=22.8594,=0.4077,=32.9153,=24.7246,=20.5687
2025-07-29,=1478.2700,=1718.2600,=5677783892013.2393,=5035934018568,=2807525429473.6094,=23.0750,=0.4152,=32.9270,=24.7439,=20.5687
2025-07-28,=1466.8300,=1704.9600,=5629082343137.1699,=4992616722862,=2782474188665.1465,=23.0003,=0.4119,=32.9293,=24.7554,=20.5687
2025-07-25,=1468.9800,=1707.4600,=5626301677906.2588,=4990849525697,=2780155231777.4556,=23.0916,=0.4150,=32.9430,=24.7666,=20.5687
2025-07-24,=1483.8500,=1724.7500,=5679228285734.7305,=4994385709803,=2806345369432.2441,=23.2689,=0.4263,=32.9430,=24.7717,=20.5687
2025-07-23,=1463.5900,=1701.2000,=5637747055229.6680,=4959204314593,=2781815286409.3604,=22.9402,=0.4090,=32.9434,=24.7919,=20.5687
2025-07-22,=1477.0900,=1716.8700,=5677983980175.3213,=4995537277837,=2802218920825.6870,=23.1254,=0.4180,=32.9558,=24.7922,=20.5687
2025-07-21,=1450.5800,=1686.0400,=5582462576794.3799,=4914075370727,=2754058561725.9277,=22.7935,=0.4053,=32.9690,=24.7992,=20.5687
2025-07-18,=1433.3100,=1665.8900,=5504734073468.0674,=4845912493162,=2715119568044.4014,=22.5330,=0.3882,=32.9779,=24.8296,=20.5687
2025-07-17,=1435.0100,=1662.4000,=5496634317380.5820,=4841438827039,=2712124982828.3945,=22.5054,=0.3863,=32.9779,=24.8325,=20.5687
2025-07-16,=1425.8100,=1651.7000,=5475934297894.4199,=4823144147686,=2698195151727.0938,=22.4454,=0.3839,=32.9792,=24.8759,=20.5687
2025-07-15,=1428.9000,=1655.0900,=5496842019993.7676,=4842042876305,=2709295012705.5669,=22.4378,=0.3830,=32.9915,=24.8786,=20.5687
2025-07-14,=1442.5400,=1670.8900,=5544220178966.9590,=4882909172622,=2731162416179.0723,=22.6184,=0.3946,=32.9958,=24.8806,=20.5687
2025-07-11,=1444.2500,=1672.8700,=5550505198018.2881,=4887626962330,=2737125241693.5708,=22.5598,=0.3895,=33.0505,=24.8854,=20.5687
2025-07-10,=1445.1500,=1673.6800,=5552913699481.4111,=4887411469823,=2735917026437.3613,=22.5832,=0.3913,=33.0505,=24.8892,=20.5687
2025-07-09,=1436.1400,=1662.2300,=5531691246478.2998,=4870269982630,=2721695834850.9229,=22.5075,=0.3855,=33.0576,=24.8968,=20.5687
2025-07-08,=1434.4500,=1660.2700,=5501968614356.8408,=4843975678651,=2706584268553.5747,=22.5699,=0.3900,=33.0686,=24.9051,=20.5687
2025-07-07,=1401.0800,=1621.5400,=5418644083181.7090,=4775844466613,=2657763523812.3130,=22.1679,=0.3715,=33.0729,=24.9120,=20.5687
2025-07-04,=1401.4400,=1621.9700,=5424832634464.1982,=4780448280160,=2665935006875.1387,=22.0383,=0.3594,=33.0818,=24.9138,=20.5687
2025-07-03,=1410.5000,=1631.1600,=5430323905225.5098,=4786242357917,=2673534812631.2788,=22.2244,=0.3727,=33.0818,=24.9141,=20.5687
2025-07-02,=1399.5200,=1617.8500,=5371179749929.9121,=4735295154702,=2638324339801.9160,=22.1678,=0.3707,=33.0847,=24.9147,=20.5687
2025-07-01,=1387.1500,=1603.5500,=5340948381209.5381,=4711597112518,=2624022356366.8052,=22.0523,=0.3612,=33.0905,=24.9196,=20.5687
2025-06-30,=1390.5600,=1607.4500,=5341032841802.5498,=4708776491982,=2628350667438.7256,=22.0576,=0.3616,=33.1226,=24.9204,=20.5687
2025-06-27,=1375.5200,=1590.0300,=5299299172399.7900,=4674379446880,=2605407638335.9683,=21.8975,=0.3491,=33.1622,=24.9357,=20.5687
2025-06-26,=1378.1100,=1593.0200,=5332003168468.3291,=4705332939619,=2618702836915.8169,=21.9177,=0.3513,=33.1622,=24.9395,=20.5687
2025-06-25,=1384.4800,=1600.2800,=5349764369332.4707,=4720267206845,=2628039758443.6211,=22.0128,=0.3567,=33.1702,=24.9413,=20.5687
2025-06-24,=1365.3600,=1578.0500,=5268524697539.0898,=4648373905912,=2584894073843.6973,=21.8513,=0.3443,=33.1735,=24.9463,=20.5687
2025-06-23,=1338.8600,=1547.2100,=5181534939630.1074,=4574450183769,=2536097188520.4932,=21.4621,=0.3002,=33.1750,=24.9634,=20.5687
2025-06-20,=1327.2100,=1533.7200,=5155658635577.7617,=4550667984331,=2518433072112.2163,=21.3172,=0.2755,=33.1751,=24.9655,=20.5687
2025-06-19,=1331.2700,=1538.2600,=5179555740192.7529,=4572109390501,=2529584888661.6245,=21.3607,=0.2806,=33.1788,=24.9667,=20.5660
2025-06-18,=1348.8600,=1557.9300,=5243465617743.4922,=4626229372344,=2560766800271.0693,=21.6217,=0.3230,=33.2028,=24.9718,=20.5660
2025-06-17,=1344.3600,=1552.4100,=5229339441770.2881,=4615808742692,=2555243028458.2056,=21.5606,=0.3152,=33.2109,=24.9772,=20.5660
2025-06-16,=1339.8000,=1547.1500,=5209921213639.3672,=4589067063908,=2547956818081.9492,=21.4755,=0.3028,=33.2150,=24.9806,=20.5660
2025-06-13,=1339.2300,=1546.3700,=5183457464747.1006,=4591464815160,=2523316172398.1533,=21.3730,=0.2829,=33.2153,=25.0110,=20.5687
2025-06-12,=1348.7400,=1554.9500,=5204076099918.6533,=4608794708217,=2538644689154.3306,=21.6014,=0.3181,=33.2178,=25.0114,=20.5660
2025-06-11,=1352.1900,=1558.8800,=5220000300426.1299,=4622579478333,=2545139778482.8311,=21.6527,=0.3239,=33.2870,=25.0172,=20.5660
2025-06-10,=1338.9700,=1543.6400,=5162483104949.4111,=4569469234440,=2513198301633.2104,=21.5036,=0.3061,=33.2926,=25.0236,=20.5660
2025-06-09,=1348.6100,=1554.5600,=5199975333666.4893,=4600984181488,=2530779841393.4800,=21.6695,=0.3251,=33.2957,=25.0275,=20.5660
2025-06-06,=1339.1500,=1543.6500,=5187250282164.2891,=4589579992340,=2522305231381.5508,=21.5084,=0.3064,=33.2983,=25.0391,=20.5687
2025-06-05,=1339.7400,=1543.9500,=5192375403782.3506,=4593288867721,=2526636672896.6597,=21.5016,=0.3057,=33.3140,=25.0437,=20.5660
2025-06-04,=1338.8200,=1542.8200,=5190765616583.0898,=4592832646658,=2525481286766.8096,=21.4660,=0.3004,=33.3175,=25.0529,=20.5660
2025-06-03,=1332.7000,=1535.7800,=5182692415399.4199,=4587217183885,=2517964732422.6895,=21.3594,=0.2802,=33.3239,=25.0581,=20.5660
2025-05-30,=1333.6900,=1536.8200,=5187109277362.4189,=4591032119830,=2518503808756.2212,=21.3678,=0.2808,=33.3382,=25.0735,=20.5687
2025-05-29,=1346.6200,=1550.7800,=5226416259828.3906,=4625438676393,=2540519291349.9800,=21.5435,=0.3089,=33.3382,=25.0736,=20.5687
2025-05-28,=1340.9900,=1544.1700,=5221683540948.7900,=4622137272194,=2536202257551.5405,=21.3899,=0.2850,=33.3464,=25.0744,=20.5687
2025-05-27,=1346.7500,=1550.4900,=5236340135591.5801,=4634497483875,=2544633228537.1812,=21.4478,=0.2937,=33.3515,=25.0762,=20.5687
2025-05-26,=1353.8100,=1558.3200,=5262566568857.2393,=4657804554349,=2557835396290.9502,=21.5524,=0.3097,=33.3516,=25.0811,=20.5687
2025-05-23,=1359.5300,=1564.9000,=5304909065597.3809,=4695666833112,=2584783342390.6211,=21.5070,=0.3034,=33.3668,=25.0829,=20.5687
2025-05-22,=1376.4700,=1584.2400,=5369362950370.1514,=4753271128955,=2617948074547.2295,=21.7706,=0.3291,=33.3668,=25.0842,=20.5687
2025-05-21,=1391.2000,=1601.0400,=5418052651370.5215,=4793603463089,=2645219863653.8892,=22.0571,=0.3505,=33.3739,=25.0848,=20.5687
2025-05-20,=1378.5300,=1586.4000,=5351177983485.8408,=4735417954404,=2607267215198.4595,=21.9666,=0.3439,=33.3887,=25.0872,=20.5687
2025-05-19,=1372.1200,=1578.9700,=5274703086568.2217,=4702880877097,=2591239779256.1909,=21.8656,=0.3361,=33.4098,=25.0943,=20.5687
2025-05-16,=1368.3800,=1574.2000,=5248800331652.5693,=4678456316903,=2582493973588.2695,=21.8040,=0.3322,=33.4215,=25.1000,=20.5687
2025-05-15,=1370.3200,=1576.4300,=5265113652073.6299,=4693468718364,=2588000095555.9780,=21.8421,=0.3344,=33.4215,=25.1006,=20.5687
2025-05-14,=1387.3000,=1595.7700,=5310548853226.1992,=4730544402862,=2615466394268.9189,=22.0941,=0.3517,=33.4230,=25.1050,=20.5687
2025-05-13,=1387.6700,=1596.2000,=5297086017309.1689,=4715149672377,=2608145186404.1509,=22.1416,=0.3554,=33.4308,=25.1136,=20.5687
2025-05-12,=1377.2000,=1584.1500,=5260917618916.8711,=4686156806686,=2589999655805.3496,=22.0905,=0.3505,=33.4353,=25.1325,=20.5687
2025-05-09,=1349.7800,=1552.6100,=5167907731637.4902,=4605991408871,=2534614687965.5693,=21.8175,=0.3331,=33.4411,=25.1435,=20.5687
2025-05-08,=1354.4400,=1557.9800,=5159727916701.4404,=4597330922346,=2533048700946.2891,=21.8719,=0.3357,=33.4411,=25.1435,=20.5687
2025-05-07,=1339.8300,=1541.0900,=5101588227225.4805,=4549452138230,=2502093237709.5391,=21.6998,=0.3233,=33.4427,=25.1687,=20.5687
2025-05-06,=1330.7900,=1530.6900,=5052309650391.9697,=4505585441519,=2484289360719.2012,=21.6022,=0.3143,=33.4468,=25.1698,=20.5687
2025-04-30,=1313.6000,=1510.9200,=5010477979829.4307,=4470671699966,=2460421274572.9893,=21.3007,=0.2737,=33.4875,=25.1823,=20.5687
2025-04-29,=1312.4200,=1509.5500,=5011928333929.7139,=4471613727241,=2448614480200.8979,=21.1322,=0.2539,=33.5329,=25.1857,=20.5687
2025-04-28,=1322.2200,=1520.8300,=5058591820000.4805,=4508966654073,=2459393770247.3979,=21.1562,=0.2572,=33.5481,=25.1883,=20.5687
2025-04-25,=1320.7700,=1519.1700,=5056471260787.4873,=4505728623196,=2452788636613.6543,=20.8652,=0.2250,=33.5557,=25.1959,=20.5687
2025-04-24,=1313.6400,=1510.9600,=5032776971978.9814,=4486414061473,=2441909291418.1982,=20.4282,=0.1877,=33.5557,=25.2029,=20.5687
2025-04-23,=1316.5200,=1514.2700,=5028053615627.0703,=4480551595858,=2438114594764.8691,=20.4291,=0.1877,=33.5729,=25.2053,=20.5726
2025-04-22,=1311.7400,=1508.7800,=5009413829909.2725,=4466224660293,=2427740363112.2148,=20.4793,=0.1926,=33.5768,=25.2105,=20.5738
2025-04-21,=1316.4600,=1511.1600,=5018772582362.5293,=4475101525322,=2435427067903.5908,=20.3761,=0.1823,=33.5769,=25.2122,=20.5894
2025-04-18,=1307.5500,=1500.9300,=4979863050577.5488,=4443377483446,=2414248434355.3818,=20.0506,=0.1674,=33.6166,=25.2183,=20.6122
2025-04-17,=1305.7100,=1498.8200,=4978546211346.6182,=4440859562881,=2410337368699.4863,=20.0787,=0.1679,=33.6166,=25.2200,=20.6194
2025-04-16,=1311.2300,=1505.1700,=4993628072628.6084,=4454314226209,=2417535653618.2344,=20.1606,=0.1700,=33.6238,=25.2211,=20.6204
2025-04-15,=1317.0700,=1511.8700,=5017537184085.2520,=4472846967205,=2431196448709.6138,=20.2223,=0.1728,=33.6410,=25.2251,=20.6292
2025-04-14,=1314.6100,=1509.0400,=4996100191599.6514,=4453886808853,=2419554852103.8877,=20.2251,=0.1728,=33.6656,=25.2259,=20.6377
2025-04-11,=1307.3900,=1500.7500,=4969308754175.2490,=4431400060193,=2409532132403.2012,=19.7961,=0.1588,=33.6890,=25.2411,=20.6396
2025-04-10,=1302.2900,=1494.9000,=4947083112333.7012,=4410762005314,=2391926737561.8760,=19.6780,=0.1523,=33.6890,=25.2506,=20.6421
2025-04-09,=1284.2000,=1474.1300,=4885850922338.0420,=4358089146249,=2357306923049.2617,=19.4385,=0.1436,=33.7097,=25.2528,=20.6438
2025-04-08,=1277.0300,=1465.9000,=4890400968351.2910,=4359939095882,=2356071948227.1089,=19.3258,=0.1403,=33.7110,=25.2654,=20.6532
2025-04-07,=1256.8700,=1442.7600,=4799141516844.0293,=4279822656403,=2316181697000.6836,=18.9399,=0.1259,=33.7155,=25.2698,=20.6745
2025-04-03,=1390.9600,=1596.6800,=5245663519187.1807,=4669366373849,=2557397400735.8184,=21.0797,=0.2424,=33.7175,=25.2736,=20.6748
2025-04-02,=1403.6400,=1611.2400,=5271994590282.9873,=4691163334406,=2582578092370.6147,=21.1311,=0.2469,=33.7316,=25.2856,=20.6748
2025-04-01,=1406.6000,=1614.6400,=5292960101805.4600,=4706247250303,=2587996541122.9600,=21.2920,=0.2654,=33.7354,=25.3091,=20.6748
2025-03-31,=1397.7600,=1604.4900,=5267012851674.7588,=4683682871818,=2580207821815.3281,=20.9422,=0.2267,=33.7366,=25.3103,=20.6748
2025-03-28,=1425.6000,=1636.4400,=5337390159135.2832,=4743180069351,=2626476730758.9116,=21.4646,=0.2884,=33.7506,=25.3189,=20.6748
2025-03-27,=1434.7500,=1646.9500,=5365723735543.5625,=4767136655732,=2642810830541.5449,=21.4255,=0.2815,=33.7506,=25.3192,=20.6748
2025-03-26,=1448.2400,=1662.4400,=5405455428727.1709,=4801454010973,=2659232430443.3540,=21.6511,=0.3082,=33.7608,=25.3239,=20.6748
2025-03-25,=1444.2000,=1657.8000,=5404486802207.4004,=4801058480188,=2658987440537.9819,=21.5893,=0.3021,=33.7837,=25.3273,=20.6748
2025-03-24,=1430.0900,=1641.5900,=5349554929887.8594,=4753031726060,=2634082238817.9409,=21.3960,=0.2770,=33.7940,=25.3313,=20.6748
2025-03-21,=1434.9300,=1647.1600,=5353764316130.8594,=4753709719869,=2632587624276.3843,=21.5272,=0.2954,=33.8239,=25.3557,=20.6748
2025-03-20,=1450.3500,=1664.8600,=5413674173880.0596,=4806439464110,=2666569095306.8179,=21.6543,=0.3070,=33.8239,=25.3593,=20.6748
2025-03-19,=1460.5400,=1676.5500,=5452257218869.5498,=4839816800641,=2686913013808.5376,=21.7949,=0.3177,=33.8307,=25.3602,=20.6748
2025-03-18,=1457.4100,=1672.9600,=5407263562925.4092,=4798217313329,=2666540532283.4751,=21.8027,=0.3185,=33.8553,=25.3625,=20.6748
2025-03-17,=1453.9100,=1668.9400,=5402485639665.8916,=4794225756900,=2660926415801.2041,=21.7572,=0.3156,=33.8714,=25.3698,=20.6748
2025-03-14,=1451.1700,=1665.7800,=5409952020713.7578,=4801498992853,=2666386339012.8101,=21.6015,=0.3019,=33.9147,=25.3848,=20.6748
2025-03-13,=1428.4800,=1639.7400,=5320132702693.8584,=4722606167908,=2618142558352.2935,=21.3840,=0.2741,=33.9147,=25.3954,=20.6748
2025-03-12,=1436.5200,=1648.9700,=5340663436386.8994,=4739703927242,=2631847711391.3501,=21.4545,=0.2840,=33.9166,=25.3978,=20.6748
2025-03-11,=1440.2900,=1653.3000,=5355248370572.2402,=4751160877212,=2638519337760.1475,=21.5765,=0.2992,=33.9195,=25.4086,=20.6748
