日期,收盘点位,全收益收盘点位(元),市值(元),流通市值(元),自由流通市值(元),PE-TTM正数等权,PE-TTM 分位点,PE-TTM 80%分位点值,PE-TTM 50%分位点值,PE-TTM 20%分位点值
2025-11-28,=2969.6200,=5031.0600,=30972789126246.9492,=23262159998165,=9029242040007.5996,=14.2256,=0.9165,=13.5505,=12.1849,=11.0103
2025-11-27,=2972.2700,=5035.5500,=31099135041705.8516,=23343183667039,=9037853149191.6504,=14.2886,=0.9271,=13.5490,=12.1824,=11.0103
2025-11-26,=2971.8000,=5034.7600,=31004485187460.3516,=23249668577243,=9037421494989.7500,=14.2547,=0.9230,=13.5483,=12.1791,=11.0103
2025-11-25,=2968.2000,=5028.6600,=31130337042027.5703,=23347387293212,=9029818342417.2617,=14.3093,=0.9300,=13.5481,=12.1791,=11.0103
2025-11-24,=2950.5600,=4998.7800,=30928983922385.7813,=23207062179629,=8976540065470.6992,=14.1954,=0.9123,=13.5414,=12.1791,=11.0103
2025-11-21,=2955.8500,=5007.5600,=31094717682166.1445,=23325883665634,=8991430560062.8105,=14.2608,=0.9239,=13.5358,=12.1800,=11.0103
2025-11-20,=3008.2900,=5096.3900,=31484329883251.4063,=23638806724939,=9148203096315.6602,=14.4664,=0.9440,=13.5346,=12.1791,=11.0103
2025-11-19,=3020.3500,=5116.0800,=31468715730557.9883,=23678957436520,=9181469301497.7402,=14.4629,=0.9432,=13.5346,=12.1791,=11.0103
2025-11-18,=3003.0200,=5086.7200,=31149067146186.6758,=23436142289897,=9127897347491.1680,=14.3039,=0.9304,=13.5345,=12.1791,=11.0103
2025-11-17,=3012.0700,=5102.0600,=31227363426740.7617,=23524807262562,=9153030199931.7520,=14.3952,=0.9399,=13.5326,=12.1791,=11.0103
2025-11-14,=3038.4300,=5146.7000,=31500771013438.3594,=23718823594387,=9234453851800.6992,=14.5528,=0.9531,=13.5317,=12.1800,=11.0103
2025-11-13,=3073.6700,=5206.3900,=31745820950799.6523,=23923653795153,=9336879354771.3711,=14.6651,=0.9584,=13.5300,=12.1791,=11.0103
2025-11-12,=3044.3000,=5156.6500,=31616412980660.4883,=23809024642971,=9250508080040.6484,=14.5891,=0.9555,=13.5297,=12.1791,=11.0103
2025-11-11,=3034.6300,=5140.2800,=31352205912905.2539,=23621816971703,=9222762846343.4102,=14.4940,=0.9481,=13.5291,=12.1791,=11.0103
2025-11-10,=3053.8600,=5172.8400,=31438024508281.0703,=23688621050424,=9279267591817.9863,=14.5484,=0.9535,=13.5251,=12.1791,=11.0103
2025-11-07,=3038.3500,=5144.7900,=31265710742138.4492,=23541021421841,=9236387248833.8262,=14.4323,=0.9436,=13.5161,=12.1800,=11.0103
2025-11-06,=3044.7400,=5155.0600,=31339419445628.3281,=23596969515876,=9257384717946.7891,=14.4274,=0.9436,=13.5146,=12.1791,=11.0103
2025-11-05,=3007.9700,=5092.8000,=31092658159508.1719,=23396024434714,=9149292641047.9492,=14.3269,=0.9374,=13.5093,=12.1791,=11.0103
2025-11-04,=3012.9700,=5101.2700,=31139880908421.8711,=23432764030592,=9165389936364.6504,=14.3425,=0.9382,=13.5050,=12.1791,=11.0103
2025-11-03,=3016.3500,=5106.9900,=30982656800825.6953,=23340894803696,=9167284490259.9199,=14.3019,=0.9341,=13.5023,=12.1781,=11.0103
2025-10-31,=3011.5500,=5098.8700,=30807145388077.3203,=23194685032959,=9148160654867.0020,=14.2154,=0.9226,=13.4946,=12.1734,=11.0103
2025-10-30,=3046.6100,=5158.2300,=31139130564061.7617,=23444404724998,=9252590232311.5078,=14.4119,=0.9436,=13.4934,=12.1723,=11.0103
2025-10-29,=3063.0200,=5185.8700,=31248714657877.2813,=23530362814214,=9307816475238.5020,=14.3908,=0.9428,=13.4933,=12.1709,=11.0103
2025-10-28,=3050.4200,=5164.5300,=31326807438676.8984,=23583086076513,=9169353760663.0293,=14.5072,=0.9502,=13.4923,=12.1660,=11.0103
2025-10-27,=3069.5300,=5195.9600,=31362209832161.5000,=23620230911898,=9224743732300.0137,=14.5947,=0.9564,=13.4910,=12.1606,=11.0103
2025-10-24,=3045.8200,=5155.1700,=31097650775442.7109,=23398025716018,=9156812973785.8906,=14.5505,=0.9543,=13.4888,=12.1595,=11.0103
2025-10-23,=3026.9000,=5114.6600,=30972580157449.4219,=23312600282447,=9098848875093.6270,=14.5833,=0.9559,=13.4852,=12.1593,=11.0103
2025-10-22,=3010.1000,=5086.2500,=30765537191237.8750,=23174999087663,=9047537494938.0586,=14.4468,=0.9461,=13.4841,=12.1590,=11.0103
2025-10-21,=3007.2600,=5081.3400,=30577313973162.2695,=23023128343323,=9035589137221.4531,=14.6727,=0.9592,=13.4832,=12.1572,=11.0103
2025-10-20,=2974.8600,=5026.6000,=30297780624802.0547,=22775260876254,=8939755536249.4316,=14.5692,=0.9559,=13.4829,=12.1556,=11.0103
2025-10-17,=2967.7700,=5014.6200,=30135921698139.8711,=22639522050413,=8918832770468.6602,=14.5590,=0.9560,=13.4823,=12.1553,=11.0103
2025-10-16,=3019.2000,=5100.7600,=30470424496398.3789,=22901199422211,=9071549320842.1465,=14.7438,=0.9609,=13.4814,=12.1525,=11.0103
2025-10-15,=3001.3500,=5070.6100,=30111065318982.4961,=22615871199114,=8996013042048.2695,=14.5927,=0.9572,=13.4805,=12.1496,=11.0103
2025-10-14,=2961.1000,=5001.6100,=29846825271440.8906,=22391036905994,=8879859409659.4785,=14.4846,=0.9518,=13.4778,=12.1487,=11.0103
2025-10-13,=2967.2100,=5011.9200,=29683647121605.7305,=22249940427798,=8892501809834.3301,=14.3156,=0.9424,=13.4735,=12.1473,=11.0103
2025-10-10,=2974.8500,=5024.8300,=29681673490129.6094,=22286586840823,=8912639997460.8105,=14.3849,=0.9465,=13.4722,=12.1458,=11.0103
2025-10-09,=3020.6000,=5102.1000,=29905287642805.9102,=22465433037130,=9048708408618.1309,=14.3919,=0.9477,=13.4719,=12.1443,=11.0103
2025-09-30,=2988.9400,=5048.6300,=29630159313452.0117,=22238290277822,=8954756474172.2773,=14.2638,=0.9370,=13.4717,=12.1339,=11.0103
2025-09-29,=2973.0400,=5019.4600,=29576206365155.2383,=22186436191697,=8910653852225.6484,=14.2544,=0.9366,=13.4716,=12.1326,=11.0102
2025-09-26,=2941.0200,=4965.3900,=29428607580250.9805,=22066333065252,=8816035440006.9004,=14.1766,=0.9186,=13.4715,=12.1307,=11.0079
2025-09-25,=2952.7400,=4984.6100,=29480208821965.8398,=22106647066584,=8848212977270.8867,=14.1756,=0.9185,=13.4678,=12.1298,=11.0079
2025-09-24,=2939.5100,=4962.2800,=29459321435960.6992,=22060803070726,=8811830804491.5605,=14.1866,=0.9214,=13.4667,=12.1297,=11.0079
2025-09-23,=2919.5100,=4928.5300,=29333331085931.6914,=21984247715642,=8753883078045.3584,=14.1749,=0.9189,=13.4612,=12.1261,=11.0079
2025-09-22,=2922.1800,=4933.0200,=29162655383767.0898,=21884439225029,=8756019536496.5225,=14.1057,=0.9099,=13.4492,=12.1213,=11.0079
2025-09-19,=2909.7400,=4912.0300,=29180421710515.8984,=21905777186282,=8720849116592.4902,=14.2059,=0.9288,=13.4453,=12.1171,=11.0079
2025-09-18,=2912.8300,=4917.2300,=29282717234641.9414,=22003320661091,=8732473201183.1709,=14.1779,=0.9202,=13.4448,=12.1163,=11.0079
2025-09-17,=2952.7800,=4984.6800,=29767749421352.5000,=22385127681425,=8852562469843.5684,=14.4631,=0.9498,=13.4420,=12.1105,=11.0079
2025-09-16,=2947.8200,=4974.9500,=29748537896027.1055,=22407436028744,=8835586499393.9805,=14.4373,=0.9490,=13.4399,=12.1097,=11.0079
2025-09-15,=2962.6200,=4999.9100,=29797870585699.9727,=22418212186418,=8878822776547.4824,=14.4950,=0.9531,=13.4385,=12.1092,=11.0079
2025-09-12,=2968.5400,=5009.9100,=29876896315132.5938,=22471846791962,=8898735272302.3008,=14.5400,=0.9564,=13.4354,=12.1074,=11.0079
2025-09-11,=2983.0800,=5033.7300,=30046588031574.1953,=22577072937080,=8944080955210.6387,=14.6423,=0.9588,=13.4340,=12.1068,=11.0079
2025-09-10,=2939.5900,=4960.3500,=29725358465794.5586,=22321734235653,=8813601464163.7695,=14.5121,=0.9547,=13.4311,=12.1067,=11.0079
2025-09-09,=2928.6300,=4941.8500,=29624436674695.1914,=22257223419301,=8781528290798.0781,=14.5142,=0.9551,=13.4306,=12.1041,=11.0079
2025-09-08,=2939.8800,=4960.8400,=29742859641210.6484,=22292036222852,=8813972371654.6191,=14.5204,=0.9564,=13.4303,=12.0996,=11.0079
2025-09-05,=2942.2200,=4964.7800,=29777774350991.8008,=22332315894985,=8821464654097.7168,=14.5224,=0.9568,=13.4277,=12.0990,=11.0079
2025-09-04,=2910.4700,=4911.2100,=29810819698437.5352,=22330895601369,=8734902948338.2900,=14.5056,=0.9560,=13.4274,=12.0987,=11.0079
2025-09-03,=2960.9900,=4994.9100,=29933846351603.5117,=22458975365031,=8879218749874.5703,=14.5766,=0.9576,=13.4274,=12.0986,=11.0079
2025-09-02,=2992.8800,=5048.7000,=30257307637831.3008,=22718779915704,=8977716375254.6816,=14.7522,=0.9613,=13.4267,=12.0984,=11.0079
2025-09-01,=2981.2000,=5029,=29932673072440.5391,=22483073781479,=8935916074517.6211,=14.6360,=0.9592,=13.4256,=12.0966,=11.0079
2025-08-29,=2976.4700,=5019.7800,=29994396719782.5313,=22574957913004,=8900805167816.3086,=14.7540,=0.9617,=13.4239,=12.0925,=11.0079
2025-08-28,=2960.7300,=4993.2200,=29911749224496.6484,=22496065786459,=8852151706103.6992,=14.7774,=0.9625,=13.4226,=12.0915,=11.0079
2025-08-27,=2918.3800,=4921.8000,=29639800101718.4219,=22330720665270,=8624421932921.5098,=14.6192,=0.9600,=13.4215,=12.0891,=11.0079
2025-08-26,=2969.7800,=5008.4800,=30175854565486.7695,=22753668722874,=8772988578928.7090,=14.9609,=0.9679,=13.4212,=12.0883,=11.0079
2025-08-25,=2989.8500,=5042.3500,=30348458535214.7148,=22880833060076,=8833374609754.6992,=14.7986,=0.9638,=13.4154,=12.0880,=11.0073
2025-08-22,=2928.6100,=4937.5500,=29972145473493.8594,=22549761304842,=8652421771416.8135,=14.6134,=0.9609,=13.4115,=12.0840,=11.0055
2025-08-21,=2862.1800,=4825.5400,=29489075904501.5117,=22180323052873,=8458194991462.1182,=14.4543,=0.9563,=13.4107,=12.0804,=11.0055
2025-08-20,=2846.9900,=4799.9400,=29270763573947.7773,=22012838051692,=8415262411239.6299,=14.3522,=0.9539,=13.4106,=12.0804,=11.0055
2025-08-19,=2812.4200,=4740.9800,=28964353114089.6094,=21778832062979,=8314860417458.9404,=14.2210,=0.9395,=13.4088,=12.0804,=11.0055
2025-08-18,=2838.8700,=4785.5700,=29100197106290.4805,=21863962117111,=8391243830834.0498,=14.2939,=0.9489,=13.4088,=12.0804,=11.0055
2025-08-15,=2832.8800,=4775.4600,=29007231683535.4922,=21778274030197,=8372944466032.5010,=14.2883,=0.9490,=13.4088,=12.0840,=11.0055
2025-08-14,=2829.4700,=4769.7200,=29080084818474.3789,=21830832701476,=8364685740472.9707,=14.3065,=0.9502,=13.4072,=12.0804,=11.0055
2025-08-13,=2812.9800,=4740.5100,=28936883546494.3359,=21706602201154,=8314719586076.7783,=14.2861,=0.9489,=13.4072,=12.0804,=11.0055
2025-08-12,=2807.0100,=4730.4500,=28999388356761.1797,=21751311687299,=8299941174557.5068,=14.2841,=0.9485,=13.4072,=12.0804,=11.0055
2025-08-11,=2789.9000,=4701.6100,=28767956170061.9453,=21372738989610,=8249288087312.9922,=14.1920,=0.9349,=13.4072,=12.0804,=11.0055
2025-08-08,=2789.1700,=4700.3900,=28865795225355.5156,=21420481641496,=8249999692650.7100,=14.2468,=0.9444,=13.4088,=12.0840,=11.0055
2025-08-07,=2798.3100,=4715.2200,=28905661780239.7617,=21467411468692,=8280354059446.2285,=14.2465,=0.9444,=13.4072,=12.0804,=11.0055
2025-08-06,=2797.4200,=4713.7200,=28829417961507.8008,=21405302129697,=8276864702820.1709,=14.2108,=0.9399,=13.4072,=12.0804,=11.0055
2025-08-05,=2790.7300,=4702.4400,=28766365465599.8789,=21331657350495,=8256926447824.9600,=14.1412,=0.9259,=13.4072,=12.0804,=11.0055
2025-08-04,=2769.3900,=4666.4900,=28492599189637.7773,=21127038316478,=8193448270054.7900,=14.0160,=0.9069,=13.4072,=12.0804,=11.0055
2025-08-01,=2754.1300,=4640.7700,=28354050469743.8281,=21030314961458,=8147412302410.7217,=13.9574,=0.8975,=13.4088,=12.0840,=11.0055
2025-07-31,=2775.9900,=4677.5100,=28570003403781.8711,=21198337475016,=8210394144405.8105,=14.0635,=0.9127,=13.4072,=12.0804,=11.0055
2025-07-30,=2819.3500,=4750.5700,=28818673966798.1719,=21385291777088,=8335086030151.4912,=14.2746,=0.9469,=13.4072,=12.0804,=11.0055
2025-07-29,=2808.5900,=4732.4400,=28636874819734.4688,=21239321064822,=8304207718570.9102,=14.1838,=0.9320,=13.4072,=12.0804,=11.0055
2025-07-28,=2802.7700,=4722.6200,=28652534631619.9336,=21233851598864,=8289292490546.4805,=14.2429,=0.9432,=13.4072,=12.0804,=11.0055
2025-07-25,=2795.5100,=4708.6500,=28659945952546.8750,=21232945450844,=8270439337272.1680,=14.2739,=0.9469,=13.4088,=12.0840,=11.0055
2025-07-24,=2812.4400,=4735.1800,=28836157128745.3789,=21379921476472,=8316825130651.9902,=14.3890,=0.9547,=13.4072,=12.0804,=11.0055
2025-07-23,=2801.2000,=4716.2500,=28863028318906.4453,=21396045482789,=8285897311605.7256,=14.3605,=0.9526,=13.4072,=12.0804,=11.0055
2025-07-22,=2792.1800,=4701.0600,=28741853833987.0547,=21309346879204,=8256461986438.2305,=14.3398,=0.9514,=13.4072,=12.0804,=11.0055
2025-07-21,=2772.2400,=4667.4900,=28646814698184.0742,=21209786542353,=8202089679211.8701,=14.1773,=0.9312,=13.4072,=12.0804,=11.0055
2025-07-18,=2764.5200,=4654.4800,=28633203579583.2422,=21186465743075,=8181065124302.7900,=14.0966,=0.9205,=13.4088,=12.0840,=11.0055
2025-07-17,=2744.2600,=4612.6800,=28461139601722.5156,=21034809387522,=8125296607531.8877,=13.9854,=0.9040,=13.4072,=12.0804,=11.0055
2025-07-16,=2740.9000,=4601.6700,=28556078980172.0430,=21098910831813,=8116438602410.5811,=14.0389,=0.9114,=13.4072,=12.0804,=11.0055
2025-07-15,=2747.2300,=4612.2900,=28593956180036.5898,=21134374460966,=8135477439384.9014,=14.0801,=0.9180,=13.4072,=12.0804,=11.0055
2025-07-14,=2757.8100,=4628.1200,=28710502480549.5313,=21217064235271,=8167032398476.7793,=14.1350,=0.9250,=13.4072,=12.0804,=11.0055
2025-07-11,=2756.7700,=4623.2900,=28655456191783.3945,=21172431676784,=8165785743276.0420,=14.0983,=0.9193,=13.4088,=12.0840,=11.0055
2025-07-10,=2756.9300,=4609.8300,=28742990636332.9336,=21248591024277,=8172994599814.0996,=14.1282,=0.9242,=13.4072,=12.0804,=11.0055
2025-07-09,=2739.9200,=4580.9000,=28539897275506.8594,=21069650099231,=8119246856320.3398,=14.0266,=0.9094,=13.4072,=12.0804,=11.0055
2025-07-08,=2747.1900,=4593.0500,=28506754974995.0078,=21058993589288,=8142986199222.5898,=14.0749,=0.9164,=13.4072,=12.0804,=11.0055
2025-07-07,=2731.5300,=4566.8700,=28401736821593.1328,=20966504676252,=8096577878148.9385,=14.0222,=0.9086,=13.4072,=12.0804,=11.0055
2025-07-04,=2740.4400,=4576.7200,=28482377707950.6602,=21045007034007,=8118742513306.4424,=14.0550,=0.9119,=13.4088,=12.0840,=11.0055
2025-07-03,=2724.5500,=4550.1800,=28265951382330.7617,=20886788063964,=8071015016996.7803,=13.9735,=0.9016,=13.4072,=12.0804,=11.0055
2025-07-02,=2722.5500,=4546.8400,=28333829771163.7266,=20927015003795,=8066122519063.6914,=13.9678,=0.9003,=13.4072,=12.0804,=11.0055
2025-07-01,=2717.7100,=4538.7600,=28318121012834.6289,=20895275903584,=8051535737499.7100,=13.9112,=0.8933,=13.4072,=12.0804,=11.0055
2025-06-30,=2711.9900,=4529.1900,=28207671142295.3555,=20807460660200,=8032618346143.5977,=13.8482,=0.8830,=13.4072,=12.0804,=11.0055
2025-06-27,=2707.5700,=4512.3900,=28140771044731.5039,=20756931670365,=8019480969863.8818,=13.8315,=0.8786,=13.4088,=12.0840,=11.0055
2025-06-26,=2738.4700,=4561.4600,=28610187998260.4844,=21104748270795,=8118564183423.2998,=13.9752,=0.8999,=13.4072,=12.0804,=11.0055
2025-06-25,=2747.7300,=4567.4200,=28603238135572.2344,=21108854242392,=8143720371209.2998,=13.9911,=0.9028,=13.4072,=12.0804,=11.0055
2025-06-24,=2715.9200,=4507.0500,=28390113125127.3984,=20966999420516,=8045917680232.1709,=13.9512,=0.8974,=13.4072,=12.0804,=11.0055
2025-06-23,=2684.7800,=4455.3700,=28130191887272.3203,=20772780716734,=7953664256683.5195,=13.8362,=0.8801,=13.4072,=12.0804,=11.0055
2025-06-20,=2673.7200,=4436.7100,=27987580151129.0352,=20655305740956,=7917952709388.5781,=13.7598,=0.8649,=13.4072,=12.0804,=11.0055
2025-06-19,=2665.5200,=4412.9200,=27856011483090.2422,=20589182539311,=7894356155005.2900,=13.6863,=0.8480,=13.4072,=12.0790,=11.0049
2025-06-18,=2679.9200,=4436.7600,=27782330189008.7734,=20622554519458,=7935760892739.4297,=13.6686,=0.8447,=13.4072,=12.0790,=11.0049
2025-06-17,=2683.9500,=4442.3200,=27749618170569.3047,=20592523005420,=7946509848743.4180,=13.6733,=0.8459,=13.4072,=12.0790,=11.0049
2025-06-16,=2685.0100,=4444.0700,=27445553419440.2969,=20546862913813,=7948895748572.4297,=13.4888,=0.8183,=13.4072,=12.0790,=11.0049
2025-06-13,=2676.4300,=4429.8700,=27267365667079.5391,=20435749388141,=7703878300025.7002,=12.9518,=0.7121,=13.4072,=12.0804,=11.0055
2025-06-12,=2691.2800,=4451.8600,=27357477636079.5000,=20524175266532,=7744500949158.0996,=12.9827,=0.7198,=13.4088,=12.0790,=11.0049
2025-06-11,=2692.1400,=4453.2800,=27413156947432.9336,=20549324890508,=7747552230925.4688,=12.9942,=0.7215,=13.4106,=12.0790,=11.0049
2025-06-10,=2676.4000,=4425.2800,=27266526046773.5313,=20430567234232,=7700764635700.6016,=12.9037,=0.6984,=13.4107,=12.0790,=11.0049
2025-06-09,=2686.8300,=4442.5200,=27329828390205.6055,=20469212738435,=7730305174900.1680,=12.9332,=0.7054,=13.4115,=12.0790,=11.0049
2025-06-06,=2688.8500,=4445.8600,=27402402010815.5547,=20492895681226,=7733983136251.3516,=12.9484,=0.7105,=13.4154,=12.0804,=11.0055
2025-06-05,=2692.1300,=4445.7800,=27396220896245.9883,=20459546114128,=7742654611517.5195,=12.9237,=0.7025,=13.4212,=12.0790,=11.0049
2025-06-04,=2690.8200,=4442.8300,=27356892401265.7148,=20443843293084,=7737807822290.0771,=12.9437,=0.7091,=13.4215,=12.0790,=11.0049
2025-06-03,=2687.3000,=4437,=27334507289699.8945,=20425813433171,=7727174923349.8418,=12.9323,=0.7046,=13.4226,=12.0790,=11.0049
2025-05-30,=2678.7000,=4422.8000,=27252159430936.7031,=20383108069215,=7698015805761.4775,=12.8923,=0.6962,=13.4256,=12.0840,=11.0055
2025-05-29,=2690.8900,=4442.1700,=27275460479567.5391,=20437160604705,=7731881724167.5791,=12.9166,=0.7006,=13.4256,=12.0804,=11.0055
2025-05-28,=2683.0600,=4429.2400,=27247348493440.7070,=20418261880723,=7710011671021.4102,=12.8814,=0.6952,=13.4267,=12.0804,=11.0055
2025-05-27,=2685.2800,=4432.9100,=27257478188685.6914,=20402138336066,=7717018161443.5615,=12.8731,=0.6911,=13.4274,=12.0804,=11.0055
2025-05-26,=2699.4200,=4456.2500,=27289342908011.2148,=20454011251522,=7755907494523.3730,=12.9268,=0.7010,=13.4274,=12.0804,=11.0055
2025-05-23,=2711.8500,=4476.7700,=27379449262163.3633,=20547524333962,=7791438803449.2695,=12.9659,=0.7089,=13.4303,=12.0840,=11.0055
2025-05-22,=2733.6300,=4512.2300,=27604433980424.2266,=20727792379659,=7854247830539.9072,=13.0864,=0.7352,=13.4303,=12.0804,=11.0055
2025-05-21,=2728.4300,=4503.6300,=27557851421188.6094,=20685136796620,=7836725233394.8701,=13.0534,=0.7282,=13.4306,=12.0804,=11.0055
2025-05-20,=2716.6300,=4482.3000,=27458531371432.0352,=20591195074882,=7805075807216.0508,=12.9712,=0.7100,=13.4311,=12.0804,=11.0055
2025-05-19,=2705.0900,=4463.2600,=27356901804751.4180,=20527592442681,=7772807122256.9600,=12.9245,=0.7006,=13.4340,=12.0804,=11.0055
2025-05-16,=2716.6600,=4482.3600,=27451405550821.0508,=20621604388267,=7805320908234.5703,=12.9505,=0.7065,=13.4385,=12.0840,=11.0055
2025-05-15,=2740.3000,=4521.2700,=27712270568231.0352,=20835315216603,=7874318289294.0898,=13.0568,=0.7269,=13.4385,=12.0804,=11.0055
2025-05-14,=2753.7900,=4543.5200,=27800796161901.4961,=20891165745344,=7911976970666.9805,=13.1227,=0.7397,=13.4399,=12.0804,=11.0055
2025-05-13,=2708.0600,=4468.0800,=27426527603125.7695,=20594774319705,=7783390454959.0703,=12.9048,=0.6973,=13.4420,=12.0804,=11.0055
2025-05-12,=2702.6200,=4458.6600,=27321279359967.3906,=20500698951041,=7764990538615.5332,=12.8255,=0.6812,=13.4448,=12.0804,=11.0055
2025-05-09,=2684.0100,=4427.9500,=27212589374822.1992,=20407985773160,=7709927731691.4424,=12.7136,=0.6501,=13.4492,=12.0840,=11.0055
2025-05-08,=2679.5100,=4420.5300,=27132985290496.9414,=20327800249678,=7694736162510.4502,=12.6795,=0.6404,=13.4492,=12.0804,=11.0055
2025-05-07,=2670.7000,=4406,=27132095842114.5000,=20303958582508,=7666613315440.1777,=12.6592,=0.6339,=13.4514,=12.0804,=11.0055
2025-05-06,=2647.7200,=4368.0800,=26798246843183.7656,=20056896882888,=7599040680893.1016,=12.5065,=0.5877,=13.4612,=12.0804,=11.0055
2025-04-30,=2633.1600,=4344.0700,=26717012497784.3203,=20005881353396,=7556519536972.8496,=12.4427,=0.5687,=13.4715,=12.0875,=11.0055
2025-04-29,=2645.5100,=4363.7700,=26991747679124.0703,=20200763985620,=7597061563349.9658,=12.6809,=0.6395,=13.4716,=12.0875,=11.0055
2025-04-28,=2651.2300,=4373.1900,=27056607239146.1055,=20270411389793,=7613716733008.2305,=12.6481,=0.6296,=13.4717,=12.0875,=11.0055
2025-04-25,=2648.8100,=4369.2000,=26957768520374.2266,=20213095629743,=7605453578015.4902,=12.6223,=0.6207,=13.4722,=12.0878,=11.0055
2025-04-24,=2655.3600,=4378.6100,=27078549812401.4844,=20315332487540,=7623815525547.4609,=12.6626,=0.6333,=13.4722,=12.0875,=11.0055
2025-04-23,=2648.8300,=4367.8300,=26928793503962.4336,=20189155627587,=7604088565123.6699,=12.6060,=0.6177,=13.4735,=12.0875,=11.0055
2025-04-22,=2656.5400,=4380.5400,=27057986181386.0586,=20257725758462,=7608788487970.4102,=12.6476,=0.6284,=13.4778,=12.0875,=11.0055
2025-04-21,=2652.8100,=4374.3900,=26928202489337.5508,=20151106595098,=7599598714933.0898,=12.5912,=0.6103,=13.4805,=12.0875,=11.0055
2025-04-18,=2657.6400,=4382.3500,=27084341230339.5977,=20189398080702,=7555978514223.1904,=12.3854,=0.5557,=13.4823,=12.0878,=11.0055
2025-04-17,=2659.9000,=4383.4500,=27056561821714.7344,=20173122364533,=7559340526194.0020,=12.3952,=0.5588,=13.4823,=12.0875,=11.0055
2025-04-16,=2658.5000,=4381.1400,=27047027902164.7344,=20166904188779,=7559249630835.2900,=12.3960,=0.5593,=13.4829,=12.0875,=11.0055
2025-04-15,=2634.5900,=4341.7500,=26712011460447.0430,=19935724826531,=7491919504667.5195,=12.2422,=0.5317,=13.4832,=12.0875,=11.0055
2025-04-14,=2628.2100,=4331.2300,=26533344362811.1172,=19810404838267,=7468759692190.4863,=12.1163,=0.5074,=13.4841,=12.0875,=11.0055
2025-04-11,=2619.5800,=4317,=26380860997607.8672,=19704947427445,=7446218788626.8096,=12.0617,=0.4961,=13.4910,=12.0878,=11.0055
2025-04-10,=2612.6200,=4305.5400,=26350320874957.3867,=19676343166565,=7425092455719.3184,=12.0891,=0.5008,=13.4910,=12.0880,=11.0055
2025-04-09,=2597.1000,=4279.9700,=26322410202554.7539,=19628778451471,=7377224167887.7305,=11.9954,=0.4840,=13.4923,=12.0880,=11.0055
2025-04-08,=2574.3500,=4242.4800,=26208139419387.5898,=19566288931350,=7321013010354.1475,=11.9500,=0.4761,=13.4933,=12.0883,=11.0055
2025-04-07,=2516.9700,=4147.9000,=25598569383161.6914,=19094153099626,=7161408625241.0391,=11.6368,=0.3975,=13.4934,=12.0915,=11.0055
2025-04-03,=2662.2500,=4387.3300,=26872691292416.2539,=20125031407690,=7569786353913.7100,=12.3588,=0.5494,=13.4946,=12.0934,=11.0055
2025-04-02,=2658.6200,=4381.3500,=26759924853399.1641,=20053125315073,=7561327665206.7627,=12.3814,=0.5523,=13.5023,=12.0934,=11.0055
2025-04-01,=2662.7100,=4388.0900,=26717328901546.5742,=20041091757984,=7571931733821.9893,=12.3622,=0.5498,=13.5050,=12.0934,=11.0055
2025-03-31,=2665.6300,=4392.9100,=26824562470915.1328,=20102070308645,=7584696190731.9502,=12.4232,=0.5617,=13.5093,=12.0934,=11.0055
2025-03-28,=2679.7400,=4416.1500,=26804112817026.8750,=20110029881500,=7621554510530.1729,=12.4206,=0.5603,=13.5161,=12.0950,=11.0055
2025-03-27,=2690.8400,=4434.4500,=26944416550875.5703,=20212786527777,=7652535231917.0576,=12.5157,=0.5831,=13.5161,=12.0934,=11.0055
2025-03-26,=2677.3100,=4412.1500,=26795756291632.0039,=20111582420848,=7611868509936.9395,=12.5283,=0.5872,=13.5251,=12.0934,=11.0055
2025-03-25,=2691.9000,=4436.1900,=26867656569779.6250,=20179958309906,=7664227867967.6201,=12.5969,=0.6066,=13.5291,=12.0934,=11.0055
2025-03-24,=2693.3300,=4438.5500,=26819352698395.4375,=20128743611323,=7666226213288.3701,=12.5401,=0.5897,=13.5297,=12.0934,=11.0055
2025-03-21,=2675.3600,=4408.9300,=26666048621448.2813,=19998068091962,=7613761327093.6699,=12.5935,=0.6030,=13.5317,=12.0950,=11.0055
2025-03-20,=2718.1900,=4479.5100,=26946763441184.7266,=20249934233635,=7734896020728.8320,=12.7337,=0.6428,=13.5317,=12.0934,=11.0055
2025-03-19,=2746.9600,=4526.9300,=27172792630707.2891,=20418882523464,=7817856770323.2100,=12.8584,=0.6737,=13.5326,=12.0934,=11.0055
2025-03-18,=2739.7500,=4515.0400,=27094594910121.5742,=20355867782402,=7786102986237.2285,=12.8274,=0.6671,=13.5345,=12.0934,=11.0055
2025-03-17,=2737.9200,=4512.0400,=27119337670038.3789,=20385955939110,=7781319522432.5615,=12.8563,=0.6724,=13.5346,=12.0934,=11.0055
2025-03-14,=2740.5100,=4516.2900,=27098777822250.6289,=20350586211131,=7787877916480.5996,=12.8397,=0.6709,=13.5358,=12.0950,=11.0055
2025-03-13,=2664.6200,=4391.2300,=26576730028600.6406,=19928173325048,=7573325859650.8135,=12.5691,=0.5975,=13.5358,=12.0934,=11.0055
2025-03-12,=2669.0100,=4398.4800,=26557857615998.6523,=19892980516840,=7582361732605.1699,=12.5270,=0.5864,=13.5414,=12.0934,=11.0055
2025-03-11,=2682.2200,=4420.2400,=26726203155692.4727,=20012071632427,=7618159320456.5898,=12.5721,=0.5971,=13.5481,=12.0934,=11.0055
